Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC124901691,1.1788479037214072,-0.4830727265171241,1.8475493116983905,-0.26146675677795655,0.7937325823177372,
SRI-AS1,0.572716239509654,0.5923044493394344,2.432947436396139,0.2434513958167544,0.8076557330411521,
LOC124901692,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC107986815,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC124900238,0.0,,,,,
LOC107986816,0.27888566086502853,0.7587359741469292,4.0796450162242905,0.1859808809662413,0.8524597545290118,
ZNF804B,2.944554612134245,-3.594536043304567,1.7674340108390898,-2.033759688486508,0.0419758307729979,
TEX47,0.5443022083334347,2.7831026784841266,3.511323937923345,0.7926077820464779,0.4280063733124264,
LOC105375387,0.5381658686607974,-0.7052741635033938,3.296938566006636,-0.2139178966739577,0.8306110837376491,
LOC107986817,0.0,,,,,
STEAP2-AS1,0.0,,,,,
STEAP1,5.290231038515956,0.1825184074871293,0.9537875085749432,0.19136170881481832,0.8482422175951394,
FAM237B,1.1651505208677435,0.45567567268316117,1.9281877150994757,0.23632329420771814,0.8131818126240943,
LOC107986715,4.970072063527721,0.935500005825796,0.9078872355401064,1.0304143171142421,0.3028155552170584,
LOC101927446,0.0,,,,,
LOC101409256,4.395457600114676,1.0324154618403953,1.031562207050888,1.0008271481677742,0.3169103821301138,
PTTG1IP2,0.5151661081392919,0.7587364170154871,3.4617285441156493,0.21917848477900156,0.8265110146818703,
LOC124901693,0.4037604412004714,-0.12093315844582207,3.580322435650579,-0.03377716968774835,0.973054841505201,
LOC124901839,0.0,,,,,
LOC124901695,0.0,,,,,
LINC02932,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC107986716,1.147162293455058,0.513456833129289,1.7371720157656223,0.2955705183306177,0.7675580911162054,
LOC101927473,3.5711906054579203,0.4833798277594023,1.185222811454773,0.40783878194690626,0.6833920392246537,
LOC124901697,1.754016026684735,1.2078899524959341,1.5920144014472641,0.7587179810671744,0.44802127827785887,
LOC124901696,4.786080285423953,0.7399750261076328,1.0347920995286244,0.7150953572652047,0.4745501225733292,
LOC112267986,3.615314068213879,-1.2696497253587256,1.070184636952979,-1.1863838084740796,0.23547076299734193,
LOC124901698,2.3575227198220876,1.2675730845757092,1.7264507566835687,0.7342074945772897,0.462822286474603,
CYP51A1-AS1,4.161651840762576,-0.33830462737023476,1.1545146503002615,-0.2930275742124622,0.7695010751408574,
LRRD1,2.05248908655969,-0.9339089090832721,1.4059254170362792,-0.6642663243488207,0.5065198704365121,
MIR1285-1,0.5151661081392919,0.7587364170154871,3.4617285441156493,0.21917848477900156,0.8265110146818703,
TMBIM7P,0.26535122604915184,-1.1579374615944118,4.328051870972483,-0.26754241772389653,0.7890515593937365,
LOC105375397,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
CDK6-AS1,0.5049133919964852,-2.0952960693182434,3.0820350759663246,-0.6798417336834804,0.49660467828605726,
HEPACAM2,0.26535122604915184,-1.1579374615944118,4.328051870972483,-0.26754241772389653,0.7890515593937365,
CALCR,1.3772914388960409,-3.544752573651902,2.432989040333086,-1.4569537777969652,0.1451291397445974,
MIR653,0.0,,,,,
MIR489,0.0,,,,,
LOC105375400,0.0,,,,,
MIR4652,0.0,,,,,
LOC124901811,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
TFPI2,0.9056305235638681,-1.6938963194649987,2.4411275764392966,-0.6938991373551102,0.4877454646231687,
TFPI2-DT,0.0,,,,,
GNGT1,0.0,,,,,
LOC105375402,0.5869074219241999,1.9040545932412756,3.1826217284109153,0.5982660698392112,0.549662412614325,
BET1-AS1,5.579020509941363,-1.0251208823662186,0.8828696008389885,-1.1611237734225408,0.24559156805474436,
LOC130890646,0.0,,,,,
LOC124901812,0.0,,,,,
LOC112267858,0.5316629301562087,-0.7153581043714516,2.8383807169514217,-0.2520303566393256,0.8010175997839191,
LOC107986821,0.0,,,,,
COL1A2-AS1,0.0,,,,,
LOC105375404,0.762463785356504,-2.688371383448737,2.783327304638919,-0.9658840262760614,0.3341022162692231,
LOC124901848,0.0,,,,,
PON1,1.870959331492536,-1.3141502293676373,1.4580997062050332,-0.9012759715780684,0.36744160618887023,
PON3,4.247554123999482,-1.0853012548530037,0.9728381070677666,-1.1156031481170208,0.26459204397892,
LOC107986823,0.44069737408374726,1.4494223580555878,3.480005260319198,0.4165000480265486,0.6770441322405195,
LOC124901699,0.9086738331969566,-1.7145327463867672,2.241506991244557,-0.764901806277572,0.44433001826099927,
PDK4-AS1,4.878663067152989,0.6528974076730535,1.0581031516411392,0.6170451403158534,0.5372049520057104,
LOC107986746,0.0,,,,,
LOC105375409,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC124901700,0.0,,,,,
LOC124901701,5.010703592212901,0.7747745489427998,0.9201360042949375,0.8420217721362593,0.3997757667120546,
MIR591,0.0,,,,,
LOC105375410,0.0,,,,,
LOC124901702,0.0,,,,,
LOC105375411,0.0,,,,,
LOC105375412,0.0,,,,,
LOC107986825,0.4810939358385233,2.9017939581442778,3.5429382583613274,0.8190359940075301,0.41276587786589447,
LOC105375414,0.28602974595549235,0.7587359998562735,4.046417156601326,0.1875081017335228,0.8512622720814279,
LOC124901703,3.0341246474036283,-1.6868463154169784,1.3829749268196694,-1.2197229918665993,0.22256990263322818,
LOC107984034,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC124901704,0.0,,,,,
LOC107986826,0.0,,,,,
LOC105375416,0.0,,,,,
CZ1P-ASNS,4.4970577219638015,1.0624547218093034,1.127387867588554,0.9424038987414861,0.34598589192372975,
MIR5692A1,0.0,,,,,
MIR5692C2,0.0,,,,,
OCM2,0.0,,,,,
LOC124901705,1.107422479298951,-0.2794405313108938,1.9711323659287832,-0.14176649733982907,0.8872644479881235,
LOC105375419,0.0,,,,,
LOC105375418,0.0,,,,,
MIR3609,0.0,,,,,
LOC124901832,0.0,,,,,
KPNA7,0.0,,,,,
MYH16,2.940599441676021,-0.2231118831034962,1.1721795753944184,-0.1903393368959042,0.8490432306633043,
LOC105375421,1.2608892010090436,-0.4806010366415715,1.8644175616974628,-0.25777542891411476,0.7965802286648672,
MIR12119,0.0,,,,,
LOC124901707,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC124901841,0.0,,,,,
ATP5MF-PTCD1,0.0,,,,,
PTCD1,0.900618990455048,-1.145675243751786,2.523901369570695,-0.45393027539212466,0.6498790119753375,
TRW-CCA5-1,0.0,,,,,
LOC105375422,1.1092176151539557,1.7262855878253274,1.8646912591491598,0.9257755563315154,0.35456263273628097,
CYP3A5,4.534301858011168,0.07978683009164092,1.0709670326841758,0.07449980032687875,0.9406127000430868,
CYP3A7-CYP3A51P,0.0,,,,,
CYP3A7,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
CYP3A4,0.7213128493845259,1.0651118781445372,2.500257996631107,0.42600078855049694,0.6701072714137012,
CYP3A43,0.8421838420289752,-0.3989509986870894,2.39238802372588,-0.16675848346112654,0.8675600865840041,
OR2AE1,0.5333927445919587,-0.6918156967507286,2.832716457395729,-0.24422341845916784,0.8070577908000001,
LOC101927610,4.5156790486161515,-0.9983949876641042,1.0131395310861002,-0.9854466803736404,0.3244047098215149,
GJC3,2.8408253074966,1.0090662325656372,1.2288466784249166,0.821149009296274,0.411561396942731,
LOC124900245,0.0,,,,,
AZGP1P1,0.0,,,,,
LOC105375423,2.196794851875541,-1.2147877345073472,1.5698511088156266,-0.7738235350382007,0.43903515280292904,
MIR25,1.2829465375319768,1.984654416379569,1.765290504447978,1.1242650495082043,0.2609006007224278,
MIR93,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
MIR106B,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
MIR4658,0.0,,,,,
LOC105375426,2.1592624118511208,0.6848642042128248,1.4557996904480162,0.4704384873183073,0.6380417723046868,
STAG3L5P,0.5364360542250474,-0.7299142838392717,2.8337050523386247,-0.257583012472269,0.7967287414941051,
PVRIG2P,0.0,,,,,
MIR6840,1.2676169668610957,-0.5832653723084076,2.2318845186178047,-0.2613331323565168,0.7938356181404156,
PILRB,2.5098462306981415,-1.8655687702104389,1.3641386188064657,-1.3675800571079006,0.17144356239964897,
PPP1R35-AS1,0.9004560424172608,1.4009015879249627,2.2991553588869014,0.6093114075610735,0.5423180471918971,
TSC22D4-C7ORF61,0.0,,,,,
SPACDR,4.819814185404861,2.485892387640681,1.2365788378551592,2.0102983421198206,0.04439962225585867,
LOC107986829,1.6906448061520365,2.6330259124016338,1.7709300982355851,1.4868039766363297,0.13706659093492685,
LOC124901708,0.0,,,,,
PCOLCE-AS1,2.440524495167629,1.3827209010741686,1.3468804109845047,1.026610001747272,0.3046041425279554,
LOC124901709,0.8327185163233465,2.280664604811478,2.3431363744463924,0.973338397919893,0.3303851444402338,
LOC124901710,3.4886921304040506,1.3501893849512479,1.089664962295851,1.239086720845359,0.215313384174451,
LOC105375429,2.6571293453756755,-1.4382506762731113,1.274929371889333,-1.1281022368648943,0.2592767445859786,
EPO,1.580048695266732,2.1863494931513676,1.9771250126344513,1.1058225854105865,0.26880331733313667,
ZAN,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
SLC12A9-AS1,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
MIR6875,0.2575503933600188,-1.12019460871014,4.305093744686505,-0.2602021407995408,0.7947078530056694,
LOC105375431,0.31755240818405445,2.4351780397978775,4.032591595962516,0.6038742039327787,0.5459272804019614,
LOC124900622,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
MUC17,0.4810939358385233,2.9017939581442778,3.5429382583613274,0.8190359940075301,0.41276587786589447,
MIR4653,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
MOGAT3,0.5443022083334347,2.7831026784841266,3.511323937923345,0.7926077820464779,0.4280063733124264,
LNCPRESS1,0.27888566086502853,0.7587359741469292,4.0796450162242905,0.1859808809662413,0.8524597545290118,
EMSLR,1.722682053089694,-1.1886375935986184,1.7619221792974027,-0.6746254786761401,0.4999137412862915,
LOC107986832,1.1074878007182056,1.700467052122526,2.0448817611861974,0.8315723111228286,0.40565039647212087,
MYL10,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC124900244,0.0,,,,,
LOC124901711,0.0,,,,,
MIR4285,0.0,,,,,
LOC107986717,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
SPDYE6,0.0,,,,,
LOC100630923,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC100289561,0.2473629986364664,-1.0697616571683028,4.3353216445829785,-0.24675485347320866,0.8050979518927829,
MIR548O,0.0,,,,,
LOC105375433,3.9960639704577545,0.15767992146567153,1.2207538227190013,0.12916602719659637,0.8972262773478854,
MIR5090,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
MIR4467,0.534049492190628,-0.7225467542081893,2.538387369459315,-0.2846479473155014,0.7759138734549774,
LOC124901715,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
POLR2J3-UPK3BL2,0.0,,,,,
UPK3BL2,0.0,,,,,
SPDYE2,0.24974956067088575,-1.0818008385636955,4.334303414893602,-0.24959047279578866,0.8029040670637887,
POLR2J3,0.0,,,,,
LOC124901712,0.0,,,,,
RASA4,3.2942690871068945,0.9680428842044861,1.2219256509600196,0.7922273204134248,0.4282281411807447,
LOC124901714,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
POLR2J2-UPK3BL1,0.0,,,,,
UPK3BL1,0.0,,,,,
SPDYE2B,0.0,,,,,
POLR2J2,0.0,,,,,
RASA4DP,0.29621714067904475,0.7587360345460519,4.001135682598664,0.18963016871581492,0.8495989449169613,
NFE4,0.8422491634482295,2.317899238636169,2.5572655143264975,0.906397566326479,0.3647254604716702,
NAPEPLD,0.0,,,,,
RPL19P12,0.0,,,,,
LOC105375434,0.41936210657873757,-0.19292457603948457,3.5454929005629063,-0.05441403535425344,0.956605296826315,
SLC26A5,1.8883244969739559,-2.900840036902826,2.5697526636444428,-1.1288401712516694,0.2589652630885363,
SLC26A5-AS1,1.2016745766221857,1.6717266818321932,2.0706234695502523,0.8073542613690644,0.4194624104811292,
LOC105375435,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LHFPL3-AS1,0.25516383132559944,-1.1084234681747558,4.316497390264439,-0.2567877072449362,0.7973426601534926,
LHFPL3-AS2,0.9306652094484845,2.6679406227637292,2.4532095130238085,1.0875306852512752,0.27680234505467194,
LOC101927902,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC124901717,3.561416087863202,0.4003166645992345,0.9860863209748518,0.4059651331573879,0.684768219407553,
LOC124901718,4.474205658678176,0.6386436085134618,0.9457392552713971,0.6752850798502504,0.499494661344453,
EFCAB10,5.090682843073567,-0.7662864313914628,0.9078767479765991,-0.8440423582818911,0.39864573611761556,
LOC107986833,1.3310786105566315,0.7637635769730459,1.8668996933792221,0.40910798779476953,0.6824604145671416,
LOC124901719,0.0,,,,,
NAMPT-AS1,4.604911667758897,-0.10484150788406385,1.0065573799337892,-0.10415850101954473,0.9170435661716634,
CTB-30L5.1,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375440,0.0,,,,,
LINC02577,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
PRKAR2B-AS1,1.5691392315252566,0.314562658743298,1.6971522479199512,0.1853473423665022,0.8529566074153099,
HBP1,0.0,,,,,
COG5,0.2866864935541616,0.7587360021606899,4.043425209549067,0.18764684959890873,0.8511534978612126,
LOC124901720,0.0,,,,,
LOC124901721,0.0,,,,,
GPR22,0.7149224996591129,0.010323761756042386,2.5383943587848687,0.004067044082537426,0.9967549772643456,
DUS4L-BCAP29,0.0,,,,,
DUS4L,0.0,,,,,
BCAP29,0.0,,,,,
SLC26A3,0.9425674564471439,-0.695308682047459,1.9167116728093003,-0.36276122898983226,0.7167832565415962,
LOC105375444,0.27888566086502853,0.7587359741469292,4.0796450162242905,0.1859808809662413,0.8524597545290118,
LOC105375445,0.0,,,,,
LAMB4,1.5578937321252662,3.304572291617673,2.0260190444136614,1.6310667467462185,0.10287623635701428,
LOC107986834,0.0,,,,,
LOC107986835,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375446,0.26535122604915184,-1.1579374615944118,4.328051870972483,-0.26754241772389653,0.7890515593937365,
LOC102724363,2.581830776100734,-0.22799176136822416,1.1740556900052426,-0.19419160718620262,0.8460258542807588,
LOC124901722,0.522966940828425,0.7587364265126587,3.447225609195839,0.2201006004621946,0.8257928071744659,
LOC105375448,1.649591496798591,1.8877376930327558,1.694507020131392,1.1140335629216696,0.2652647882985276,
LOC107986836,0.0,,,,,
LINC02903,0.0,,,,,
LOC105375451,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC105375450,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC105375452,0.0,,,,,
LOC124901723,0.0,,,,,
LOC124901724,0.0,,,,,
LOC124901727,3.2636470429468383,0.7768081886961986,1.0648184548521435,0.7295217181449614,0.4656825877225713,
LOC124901726,2.7350219609938633,0.6333557509845308,1.2032361109799548,0.5263769473048022,0.5986263294598645,
DOCK4-AS1,1.860533527729002,-0.8533438749401708,1.4601484800116606,-0.5844226711336618,0.5589359774667495,
ZNF277-AS1,0.5538328554583178,2.818285320737088,3.4982041957769034,0.805637739540583,0.42045175837668336,
LOC105375456,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375457,2.3582872336222294,-1.3930491713621889,1.3217505670086742,-1.0539425562834253,0.291909217596909,
LOC128031837,0.0,,,,,
LINC03076,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC101928012,0.0,,,,,
LOC124901729,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
HRAT17,0.0,,,,,
LOC107986837,0.27649909883060925,0.7587359652872319,4.091031827073905,0.18546322721471345,0.8528657203134637,
LOC124901813,0.0,,,,,
LOC124901814,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
PPP1R3A,0.0,,,,,
MIR3666,0.0,,,,,
LINC01393,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LINC01392,0.0,,,,,
SNORA25B,0.0,,,,,
LOC100506489,0.0,,,,,
LOC105375461,0.0,,,,,
LOC105375462,0.0,,,,,
LOC102724407,0.0,,,,,
LOC124901730,1.8691972118575073,2.024455572793894,1.5036017775932273,1.3464040831571658,0.17817223483698086,
LOC102724434,0.0,,,,,
LOC105375463,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC124900233,0.0,,,,,
LOC107986838,0.0,,,,,
COMETT,0.6769778213580105,1.7762671783193082,2.7422461332570425,0.647741702240851,0.517152027040943,
LOC124901731,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC105375465,0.0,,,,,
ST7-OT4,1.4655343972755688,-0.24667340523336054,1.5463933161739103,-0.15951530742753106,0.8732628991461753,
MIR6132,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
ST7-AS2,0.8951393983810799,-2.9184440505622935,2.6892140379158915,-1.0852405235932996,0.2778151404785115,
ST7-OT3,0.0,,,,,
LOC105375466,0.0,,,,,
LOC124900596,0.0,,,,,
LOC105375467,0.0,,,,,
ASZ1,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375468,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
CFTR,3.7791287631541466,-1.7174742802340772,1.2059372094747154,-1.4241821769328922,0.15439374287308627,
CFTR-AS1,0.0,,,,,
LOC105375469,0.6840565850292201,-1.1695078954456022,2.6741888910527174,-0.4373318202609148,0.661870721748406,
LOC105375470,3.3549486346778132,-1.2828491880406514,1.2682382777344967,-1.0115206350121009,0.31176730992447244,
ANKRD7,1.1740903806653626,-0.5153386634830717,1.850052512387753,-0.2785535329578049,0.7805874769790964,
LOC102724495,0.0,,,,,
LOC124901815,1.1449542804712198,-1.7146463146340607,2.1942612754512467,-0.7814230391872756,0.43455372496528033,
LOC105375471,1.4971223809233853,2.2162176998139285,1.8690521305538497,1.1857441874332335,0.23572333860192018,
LOC105375472,1.7453152147792481,-0.6514639193542566,1.5134447761384782,-0.4304510674095773,0.6668675543176714,
LOC107986747,0.0,,,,,
LOC105375473,0.0,,,,,
LOC124901816,0.0,,,,,
LINC02476,0.0,,,,,
LOC107986840,0.0,,,,,
LOC105375477,0.0,,,,,
LOC124901733,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC124901734,0.6454551591294485,-0.1445859332794232,2.8045392501075734,-0.05155425557830126,0.9588838695946607,
LOC124901735,2.688305832362783,1.4987276611644946,1.496134644657575,1.0017331438157513,0.3164724945615983,
LOC124901737,0.0,,,,,
LOC124901736,0.0,,,,,
LOC105375478,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
FEZF1,1.4471771179843935,-2.484291683562274,2.0161551471234,-1.232192714487672,0.21787710416476402,
FEZF1-AS1,1.9208871792243463,-2.9406564456556525,1.889594358711924,-1.5562368886728704,0.11965177254055624,
LOC105375481,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC124901739,2.509016395478745,-0.5969212357812028,1.3490626676332207,-0.4424710950073463,0.6581483423643217,
RNF133,0.38003861166104236,-1.6844928895752398,3.325068540645145,-0.506603959883608,0.6124327293232115,
RNF148,0.9425674564471439,-0.695308682047459,1.9167116728093003,-0.36276122898983226,0.7167832565415962,
LOC124901738,0.0,,,,,
LOC105375482,0.0,,,,,
TAS2R16,0.0,,,,,
SLC13A1,0.2473629986364664,-1.0697616571683028,4.3353216445829785,-0.24675485347320866,0.8050979518927829,
IQUB,2.839077439001517,-0.8447087075603912,1.2292182925897703,-0.6871917808680851,0.49196188306973176,
ASB15,0.9441241832621668,3.6331125948719087,3.094002194513689,1.1742437032896016,0.24029742547442434,
ASB15-AS1,0.0,,,,,
LMOD2,0.522966940828425,0.7587364265126587,3.447225609195839,0.2201006004621946,0.8257928071744659,
HYAL4,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
HYAL6P,0.0,,,,,
SPAM1,0.0,,,,,
LOC124901741,4.6160286158092,3.002960815184007,1.0758253642883486,2.791308807977813,0.005249536121860221,
LOC105375484,0.0,,,,,
LOC107986841,1.8951492199971132,0.8312831707881297,1.5230474074993385,0.5458025578816337,0.5852016648193545,
LOC101928211,0.5443022083334347,2.7831026784841266,3.511323937923345,0.7926077820464779,0.4280063733124264,
SSU72L6,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LINC03043,0.0,,,,,
LINC02830,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC101928283,0.4502280212086304,1.4846388002749802,2.9991375805398577,0.4950219055998554,0.6205846577725024,
LOC101928254,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC100506664,0.5151007867200376,-2.120564916427696,3.476922063788061,-0.6098971669550074,0.5419299293306661,
LOC105375487,0.0,,,,,
LOC105375488,0.0,,,,,
LOC101928357,0.0,,,,,
LOC107986843,0.0,,,,,
MIR592,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC124901742,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
GRM8-AS1,0.2473629986364664,-1.0697616571683028,4.3353216445829785,-0.24675485347320866,0.8050979518927829,
LINC03012,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375490,5.001654585745683,1.2552419258244705,0.8900355977681721,1.410327776745199,0.1584429203337323,
LOC105375489,3.796974466119542,-0.05224908532702247,0.9612891375930172,-0.05435314234159511,0.9566538106263023,
FSCN3,3.0572067108253074,0.0030245757496162396,1.160116526481149,0.0026071309912206364,0.9979198127906658,
PAX4,0.0,,,,,
SND1-DT,0.0,,,,,
LOC124901743,2.2041787264741113,0.22954189042860773,1.2311833845415978,0.18644004890796365,0.8520996884744564,
MIR593,0.13267561302457592,-0.20304929286095794,4.4350553021188635,-0.04578280968987026,0.9634833603227795,
LOC105375493,0.0,,,,,
LOC124901744,5.008728671263807,1.6061533812596427,1.0803319374382696,1.4867221134535964,0.13708821973627264,
MIR129-1,0.0,,,,,
LEP,0.15401088052958567,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC107986845,0.0,,,,,
GARIN1B,3.6056433496882447,2.157755537082915,1.1491397632244433,1.8777137526146803,0.060420334331272654,
OPN1SW,0.6769778213580105,1.7762671783193082,2.7422461332570425,0.647741702240851,0.517152027040943,
TRP-AGG2-3,0.0,,,,,
FLNC-AS1,2.014816502965973,-2.1546541962878556,1.8880045657493676,-1.1412335729350593,0.2537727367424988,
LOC105375497,0.0,,,,,
LOC124901836,0.0,,,,,
LOC124901863,0.0,,,,,
LOC107986847,1.9104134692487398,1.3976211944688084,1.4760480835889782,0.9468669821856502,0.343706564561994,
LOC105375501,0.0,,,,,
MIR182,0.0,,,,,
MIR96,0.0,,,,,
MIR183,0.0,,,,,
UBE2H-DT,0.39029132780384906,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LINC03008,0.2575503933600188,-1.12019460871014,4.305093744686505,-0.2602021407995408,0.7947078530056694,
LOC124901745,0.5049133919964852,-2.0952960693182434,3.0820350759663246,-0.6798417336834804,0.49660467828605726,
SSMEM1,0.0,,,,,
CPA4,4.33731668141705,0.9334817471009678,0.9602676140075107,0.9721058312122423,0.3309979014830785,
LOC105375503,0.12248821830102354,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC124901842,0.0,,,,,
LOC124901837,0.0,,,,,
CPA5,0.9480626495339061,1.396428505979802,2.360127418697844,0.5916750489472536,0.5540682077322421,
LOC105375504,0.0,,,,,
LOC105375505,0.0,,,,,
MIR335,0.0,,,,,
LOC124901746,0.6454551591294485,-0.1445859332794232,2.8045392501075734,-0.05155425557830126,0.9588838695946607,
TSGA13,0.0,,,,,
KLF14,0.0,,,,,
LOC105375509,0.24974956067088575,-1.0818008385636955,4.334303414893602,-0.24959047279578866,0.8029040670637887,
MIR29A,0.3270830553089376,2.460676022605084,4.345608095567296,0.5662443479694079,0.5712276863660531,
MIR29B1,0.0,,,,,
LINC00513,4.944169775794576,1.964025565446027,1.030713908731032,1.9055002060310273,0.05671508069031939,
LOC124901747,0.4971125593073522,-2.07528805071856,3.5435577082933074,-0.5856509817411966,0.5581100808731652,
LOC107986849,0.2575503933600188,-1.12019460871014,4.305093744686505,-0.2602021407995408,0.7947078530056694,
LOC101928782,0.0,,,,,
LOC101928807,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375511,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC102724906,0.0,,,,,
FLJ40288,0.1635415276544688,1.7205248592571676,4.436321384124273,0.38782692016277304,0.6981441223290503,
LOC124900236,0.0,,,,,
LOC100506937,0.0,,,,,
LOC105375512,0.0,,,,,
MIR6133,0.0,,,,,
LOC124901748,0.5435801393155112,-0.7225425522145859,2.528574809999621,-0.28575090970501843,0.7750689093356699,
LOC124901749,1.0878823476489459,0.7635723865553864,1.74225094342527,0.43826774176066796,0.6611922072150336,
LOC101928861,0.0,,,,,
LOC105375514,3.353629955345055,1.5530498072085344,1.081670887409589,1.4357877477203944,0.15106274727411073,
LRGUK,5.03486390660708,0.04538527436743681,0.8783035607643972,0.05167379069707689,0.9587886213245538,
LOC105375518,0.0,,,,,
LOC105375517,2.318209364487332,0.08775672162205712,1.2991588428539071,0.06754887757164389,0.9461447521741908,
LINC03060,3.2890333655027626,0.4017916234675242,1.063913151907988,0.3776545319953643,0.7056872487662097,
AKR1B10,0.12487478033544287,-0.20304929286095727,4.435055302118862,-0.04578280968987012,0.9634833603227796,
LOC105375520,0.2866864935541616,0.7587360021606899,4.043425209549067,0.18764684959890873,0.8511534978612126,
AKR1B15,0.522966940828425,0.7587364265126587,3.447225609195839,0.2201006004621946,0.8257928071744659,
LOC124901750,3.1687280584419937,0.6513080578897726,1.3529684180552417,0.48139191513868707,0.6302379816937314,
LOC124901751,0.5151661081392919,0.7587364170154871,3.4617285441156493,0.21917848477900156,0.8265110146818703,
MIR6509,0.0,,,,,
